 322 Peg  8 Peg omi                       7385
 323 Peg  9 Peg lam                       7404
 324 Peg 10 Peg mu                        7421
 325 Peg 11 Peg zet                       7378
 326 Peg 12 Peg xi                        7403
 327 Peg 13 Peg rho                       7453
 328 Peg 14 Peg sig                       7432
 329 Peg 15 Peg the                       7213
 330 Peg 16 Peg nu                        7180
 331 Peg 17 Peg eps                       7077*
 332 Peg 18 Peg pi                        7217
 333 Peg 19 Peg iot                       7193
 334 Peg 20 Peg kap                       7084*
 335 And  1 And del                        141
 336 And  2 And pi                         132
 337 And  3 And eps                        139
 338 And  4 And sig                         61
 339 And  5 And the                         55
 340 And  6 And rho                         73
 341 And  7 And iot                       7668
 342 And  8 And kap                       7678
 343 And  9 And lam                       7666
 344 And 10 And zet                        188
 345 And 11 And eta                        238
 346 And 12 And bet                        295*
 347 And 13 And mu                         236
 348 And 14 And nu                         198
 349 And 15 And gam                        544*
 350 And 16 Per phi                        438
 351 And 17 Per ups                        410
 352 And 18 And ups                        404
 353 And 19 And tau                        423
 354 And 20 And phi                        293
 355 And 21 And xi                         341
 356 And 22 And ome                        368
 357 And 23 And omi                       7489
 358 Tri  1 Tri alp                        482
 359 Tri  2 Tri bet                        564
 360 Tri  3 Tri del                        598
 361 Tri  4 Tri gam                        600
 362 Ari  1 Ari gam                        483*
 363 Ari  2 Ari bet                        492
 364 Ari  3 Ari eta                        584
 365 Ari  4 Ari the                        604
 366 Ari  5 Ari iot                        502
 367 Ari  6 Ari nu                         693
 368 Ari  7 Ari eps                        797*
 369 Ari  8 Ari del                        855
 370 Ari  9 Ari zet                        874
 371 Ari 10 Ari tau                        908
 372 Ari 11 Ari rho                        776
 373 Ari 12 Ari sig                        756
 374 Ari 13           Ari  38              729
 375 Ari~ 1 Ari alp                        559
 376 Ari~ 2 Ari c                          749*
 377 Ari~ 3           Ari  39              737
 378 Ari~ 4           Ari  35              720
 379 Ari~ 5           Ari  33              702*
 380 Tau  1 Tau f                          959
 381 Tau  2 Tau s                          955
 382 Tau  3 Tau xi                         935
 383 Tau  4 Tau omi                        929
 384 Tau  5 Tau e                         1053*
 385 Tau  6 Tau lam                       1109*
 386 Tau  7 Tau mu                        1182
 387 Tau  8 Tau nu                        1120
 388 Tau  9 Tau c   1                     1320
 389 Tau 10 Tau d                         1305*
 390 Tau 11 Tau gam                       1205
 391 Tau 12 Tau del 1                     1230
 392 Tau 13 Tau the 1                     1264*
 393 Tau 14 Tau alp                       1306*
 394 Tau 15 Tau eps                       1263
 395 Tau 16 Tau i                         1383
 396 Tau 17 Tau m                         1473
 397 Tau 18 Tau l                         1475
 398 Tau 19 Tau zet                       1681
 399 Tau 20 Tau tau                       1342*
 400 Tau 21 Tau bet                       1589*
 401 Tau 22 Tau ups 2                     1248
 402 Tau 23 Tau kap                       1242
 403 Tau 24 Tau A                         1124
 404 Tau 25 Tau ome                       1189
 405 Tau 26 Tau p                         1154
 406 Tau 27 Tau psi                       1137
 407 Tau 28 Tau chi                       1226*
 408 Tau 29 Tau phi                       1208*
 409 Tau 30           Tau  16             1023
 410 Tau 31           Tau  17             1024
 411 Tau 32 Tau eta                       1044*
 412 Tau 33                               1067*
 413 Tau~ 1           Tau  10              989
 414 Tau~ 2 Tau iot                       1447
 415 Tau~ 3 Tau n                         1544
 416 Tau~ 4 Tau o                         1605
 417 Tau~ 5           Tau 130             1751
 418 Tau~ 6           Tau 129             1746
 419 Tau~ 7           Tau 118             1612*
 420 Tau~ 8           Tau 125             1697
 421 Tau~ 9           Tau 132             1762
 422 Tau~10           Tau 136             1791
 423 Tau~11           Tau 139             1826
 424 Gem  1 Gem alp                       2508*
 425 Gem  2 Gem bet                       2590*
 426 Gem  3 Gem the                       2213
 427 Gem  4 Gem tau                       2342
 428 Gem  5 Gem iot                       2445
 429 Gem  6 Gem ups                       2518
 430 Gem  7 Gem kap                       2586*
 431 Gem  8 Gem A                         2436
 432 Gem  9           Gem  63             2464
 433 Gem 10 Gem eps                       2150*
 434 Gem 11 Gem zet                       2302*
 435 Gem 12 Gem del                       2413*
 436 Gem 13 Gem lam                       2399*
 437 Gem 14 Gem eta                       1941*
 438 Gem 15 Gem mu                        1997
 439 Gem 16 Gem nu                        2046*
 440 Gem 17 Gem gam                       2108*
 441 Gem 18 Gem xi                        2161
 442 Gem~ 1           Gem   1             1871
 443 Gem~ 2 Aur kap                       1944
 444 Gem~ 3 Gem d                         2201
 445 Gem~ 4 Gem g                         2600
 446 Gem~ 5 Gem f                         2546
 447 Gem~ 6           Gem  68             2505
 448 Gem~ 7 Cnc zet                       2765*
 449 Cnc  1 Cnc eps                       2949*
 450 Cnc  2 Cnc eta                       2898
 451 Cnc  3 Cnc the                       2892
 452 Cnc  4 Cnc gam                       2969*
 453 Cnc  5 Cnc del                       2977*
 454 Cnc  6 Cnc alp                       3050*
 455 Cnc  7 Cnc iot                       2989*
 456 Cnc  8 Cnc mu  2                     2739
 457 Cnc  9 Cnc bet                       2799
 458 Cnc~ 1 Cnc pi                        3144
 459 Cnc~ 2 Cnc kap                       3108
 460 Cnc~ 3 Cnc nu                        3089
 461 Cnc~ 4 Cnc xi                        3112
 462 Leo  1 Leo kap                       3196
 463 Leo  2 Leo lam                       3235
 464 Leo  3 Leo mu                        3348
 465 Leo  4 Leo eps                       3319
 466 Leo  5 Leo zet                       3447
 467 Leo  6 Leo gam                       3467*
 468 Leo  7 Leo eta                       3401
 469 Leo  8 Leo alp                       3407*
 470 Leo  9 Leo A                         3405
 471 Leo 10 Leo nu                        3375
 472 Leo 11 Leo psi                       3313
 473 Leo 12 Leo xi                        3240
 474 Leo 13 Leo omi                       3302*
 475 Leo 14 Leo pi                        3384
 476 Leo 15 Leo rho                       3532
 477 Leo 16 Leo i                         3528
 478 Leo 17 Leo k                         3597
 479 Leo 18 Leo l                         3613
 480 Leo 19 Leo b                         3674
 481 Leo 20 Leo del                       3721*
 482 Leo 21 Leo the                       3723
 483 Leo 22 Leo n                         3727
 484 Leo 23 Leo iot                       3750*
 485 Leo 24 Leo sig                       3742
 486 Leo 25 Leo tau                       3768*
 487 Leo 26 Leo ups                       3813
 488 Leo 27 Leo bet                       3867*
 489 Leo~ 1           LMi  41             3582
 490 Leo~ 2           Leo  54             3641*
 491 Leo~ 3 Leo chi                       3683
 492 Leo~ 4 Leo c                         3666
 493 Leo~ 5 Leo d                         3664
 494 Leo~ 6           Com  15             4037
 495 Leo~ 7           Com   7             3979
 496 Leo~ 8           Com  23             4080
 497 Vir  1 Vir nu                        3850
 498 Vir  2 Vir xi                        3849
 499 Vir  3 Vir omi                       3928
 500 Vir  4 Vir pi                        3910
 501 Vir  5 Vir bet                       3873*
 502 Vir  6 Vir eta                       3997
 503 Vir  7 Vir gam                       4109*
 504 Vir  8 Vir k                         4187
 505 Vir  9 Vir the                       4224*
 506 Vir 10 Vir del                       4177
 507 Vir 11 Vir rho                       4111
 508 Vir 12 Vir d   2                     4126
 509 Vir 13 Vir eps                       4198
 510 Vir 14 Vir alp                       4298*
 511 Vir 15 Vir zet                       4337
 512 Vir 16 Vir l   2                     4326
 513 Vir 17 Vir h                         4331
 514 Vir 18 Vir m                         4370
 515 Vir 19 Vir i                         4305
 516 Vir 20           Vir  86             4391*
 517 Vir 21 Vir p                         4439
 518 Vir 22 Vir iot                       4532
 519 Vir 23 Vir kap                       4512
 520 Vir 24 Vir phi                       4595*
 521 Vir 25 Vir lam                       4552
 522 Vir 26 Vir mu                        4656
 523 Vir~ 1 Vir chi                       4100
 524 Vir~ 2 Vir psi                       4170
 525 Vir~ 3           Vir  49             4217
 526 Vir~ 4           Vir  53             4239
 527 Vir~ 5           Vir  61             4271
 528 Vir~ 6           Vir  89             4413
 529 Lib  1 Lib alp 2                     4696*
 530 Lib  2 Lib mu                        4688*
 531 Lib  3 Lib bet                       4827*
 532 Lib  4 Lib del                       4746*
 533 Lib  5 Lib iot                       4799
 534 Lib  6 Lib nu                        4774*
 535 Lib  7 Lib gam                       4917*
 536 Lib  8 Lib the                       5023
 537 Lib~ 1           Lib  37             4907
 538 Lib~ 2           Lib  48             5051
 539 Lib~ 3 Sco xi                        5084*
 540 Lib~ 4 Lib lam                       5017
 541 Lib~ 5           Lib  41             4940
 542 Lib~ 6 Lib kap                       4955
 543 Lib~ 7 Sco gam                       4761
 544 Lib~ 8                               4921*
 545 Lib~ 9 Sco omi                       4938*
 546 Sco  1 Sco bet                       5087*
 547 Sco  2 Sco del                       5061
 548 Sco  3 Sco pi                        5054
 549 Sco  4 Sco rho                       5040
 550 Sco  5 Sco nu                        5129*
 551 Sco  6 Sco ome 1                     5097
 552 Sco  7 Sco sig                       5178*
 553 Sco  8 Sco alp                       5223*
 554 Sco  9 Sco tau                       5254
 555 Sco 10 Sco c   2                     5128
 556 Sco 11 Sco d                         5164
 557 Sco 12 Sco eps                       5326
 558 Sco 13 Sco mu                        5333
 559 Sco 14 Sco zet 2                     5348
 560 Sco 15 Sco zet 1                     5343
 561 Sco 16 Sco eta                       5440
 562 Sco 17 Sco the                       5583
 563 Sco 18 Sco iot 1                     5637
 564 Sco 19 Sco kap                       5403
 565 Sco 20 Sco lam                       5562*
 566 Sco 21 Sco ups                       5548
 567 Sco~ 1 Sco G                         5650
 568 Sco~ 2 Oph d                         5533
 569 Sco~ 3           Oph  43             5509
 570 Sgr  1 Sgr gam                       5746
 571 Sgr  2 Sgr del                       5841
 572 Sgr  3 Sgr eps                       5862
 573 Sgr  4 Sgr lam                       5892
 574 Sgr  5 Sgr mu                        5798*
 575 Sgr  6 Sgr sig                       6060
 576 Sgr  7 Sgr phi                       5990
 577 Sgr  8 Sgr nu  1                     6055
            Sgr nu  2                     6061
 578 Sgr  9 Sgr xi  2                     6087
 579 Sgr 10 Sgr omi                       6142
 580 Sgr 11 Sgr pi                        6182
 581 Sgr 12 Sgr d                         6217
 582 Sgr 13 Sgr rho                       6246
 583 Sgr 14 Sgr ups                       6249
 584 Sgr 15 Sgr e   2                     6361
 585 Sgr 16 Sgr g                         6461
 586 Sgr 17           Sgr  57             6416
 587 Sgr 18 Sgr chi                       6265
 588 Sgr 19 Sgr h   2                     6325
 589 Sgr 20 Sgr psi                       6207
 590 Sgr 21 Sgr tau                       6154
 591 Sgr 22 Sgr zet                       6124*
 592 Sgr 23 Sgr bet 1                     6243*
 593 Sgr 24 Sgr alp                       6254*
 594 Sgr 25 Sgr eta                       5819*
 595 Sgr 26 Sgr the 1                     6470
 596 Sgr 27 Sgr iot                       6433
 597 Sgr 28 Sgr ome                       6447
 598 Sgr 29 Sgr A                         6465
 599 Sgr 30 Sgr b                         6453
 600 Sgr 31 Sgr c                         6494
 601 Cap  1 Cap alp 2                     6581
 602 Cap  2 Cap nu                        6595
 603 Cap  3 Cap bet                       6598*
 604 Cap  4 Cap xi                        6551
 605 Cap  5 Cap omi                       6644*
 606 Cap  6 Cap pi                        6633*
 607 Cap  7 Cap rho                       6637*
 608 Cap  8 Cap sig                       6585*
 609 Cap  9 Cap tau                       6694
 610 Cap 10 Cap ups                       6705
 611 Cap 11 Cap ome                       6775
 612 Cap 12 Cap psi                       6736
 613 Cap 13 Cap A                         6867
 614 Cap 14 Cap zet                       6979
 615 Cap 15 Cap b                         6987
 616 Cap 16 Cap phi                       6911
 617 Cap 17 Cap chi                       6875
 618 Cap 18 Cap eta                       6848
 619 Cap 19 Cap the                       6862
 620 Cap 20 Cap iot                       6948
 621 Cap 21 Cap eps                       7034
 622 Cap 22 Cap kap                       7062
 623 Cap 23 Cap gam                       7051*
 624 Cap 24 Cap del                       7091*
 625 Cap 25           Cap  42             7056
 626 Cap 26 Cap mu                        7123
 627 Cap 27 Cap lam                       7088
 628 Cap 28 Cap c   1                     7080
 629 Aqr  1 Aqr d                         7050
 630 Aqr  2 Aqr alp                       7179*
 631 Aqr  3 Aqr omi                       7167
 632 Aqr  4 Aqr bet                       7007*
 633 Aqr  5 Aqr xi                        7036
 634 Aqr  6 Aqr nu                        6883
 635 Aqr  7 Aqr mu                        6784
 636 Aqr  8 Aqr eps                       6748
 637 Aqr  9 Aqr gam                       7275*
 638 Aqr 10 Aqr pi                        7295
 639 Aqr 11 Aqr zet                       7310*
 640 Aqr 12 Aqr eta                       7345
 641 Aqr 13 Aqr the                       7256*
 642 Aqr 14 Aqr rho                       7269
 643 Aqr 15 Aqr sig                       7321
 644 Aqr 16 Aqr iot                       7183
 645 Aqr 17 Aqr e                         7214
 646 Aqr 18 Aqr del                       7444*
 647 Aqr 19 Aqr tau                       7417
 648 Aqr 20 Aqr f                         7300*
 649 Aqr 21 Aqr g   2                     7410
 650 Aqr 22 Aqr g   1                     7391
 651 Aqr 23 Aqr kap                       7356*
 652 Aqr 24 Aqr lam                       7433
 653 Aqr 25 Aqr h                         7505
 654 Aqr 26 Aqr phi                       7550
 655 Aqr 27 Aqr chi                       7562
 656 Aqr 28 Aqr psi 1                     7556*
 657 Aqr 29 Aqr psi 3                     7574
 658 Aqr 30                               7621
 659 Aqr 31 Aqr ome 1                     7671
 660 Aqr 32 Aqr ome 2                     7690*
 661 Aqr 33 Aqr A   2                     7684
 662 Aqr 34 Aqr iot 1                     7699
 663 Aqr 35 Aqr iot 2                     7702*
 664 Aqr 36 Aqr b   1                     7599
 665 Aqr 37 Aqr b   3                     7645
 666 Aqr 38 Aqr b   2                     7612
 667 Aqr 39 Aqr c   1                     7508
 668 Aqr 40 Aqr c   3                     7533
 669 Aqr 41 Aqr c   2                     7528
 670 Aqr 42 PsA alp                       7463*
 671 Aqr~ 1           Cet   2             7784
 672 Aqr~ 2           Cet   6               29
 673 Aqr~ 3           Cet   7               43
 674 Psc  1 Psc bet                       7498
 675 Psc  2 Psc gam                       7564
 676 Psc  3 Psc b                         7586
 677 Psc  4 Psc the                       7622
 678 Psc  5 Psc iot                       7672
 679 Psc  6 Psc kap                       7616
 680 Psc  7 Psc lam                       7686
 681 Psc  8 Psc ome                       7763
 682 Psc  9 Psc d                           71
 683 Psc 10           Psc  51              114*
 684 Psc 11 Psc del                        196
 685 Psc 12 Psc eps                        255
 686 Psc 13 Psc zet                        316*
 687 Psc 14 Psc e                          288
 688 Psc 15 Psc f                          331
 689 Psc 16 Psc mu                         380
 690 Psc 17 Psc nu                         431
 691 Psc 18 Psc xi                         486
 692 Psc 19 Psc alp                        538*
 693 Psc 20 Psc omi                        450
 694 Psc 21 Psc pi                         409
 695 Psc 22 Psc eta                        383
 696 Psc 23 Psc rho                        363
 697 Psc 24 Psc g                          306*
 698 Psc 25 Psc tau                        308
 699 Psc 26 Psc h                          241
 700 Psc 27 Psc k                          229
 701 Psc 28 Psc i                          202*
 702 Psc 29 Psc psi 1                      268*
 703 Psc 30 Psc psi 2                      286
 704 Psc 31 Psc chi                        307
 705 Psc 32 Psc ups                        334
 706 Psc 33 Psc phi                        315*
 707 Psc 34                                349
 708 Psc~ 1           Psc  27             7759
 709 Psc~ 2           Psc  29             7775
 710 Psc~ 3           Psc  30             7776
 711 Psc~ 4           Psc  33                1
 712 Cet  1 Cet lam                        804
 713 Cet  2 Cet alp                        817*
 714 Cet  3 Cet gam                        722*
 715 Cet  4 Cet del                        699
 716 Cet  5 Cet nu                         681*
 717 Cet  6 Cet mu                         730
 718 Cet  7 Ari xi                         632
 719 Cet  8 Cet rho                        638
 720 Cet  9 Cet sig                        667
 721 Cet 10 Cet eps                        701
 722 Cet 11 Cet pi                         727
 723 Cet 12 Cet tau                        448
 724 Cet 13 Cet ups                        528
 725 Cet 14 Cet zet                        478*
 726 Cet 15 Cet the                        352
 727 Cet 16 Cet eta                        291
 728 Cet 17 Cet phi 4                      244
 729 Cet 18 Cet phi 3                      234
 730 Cet 19 Cet phi 2                      206
